id	tokens	sentiment
5343	['będę']	0
3298	['m']	0
11031	['Dania', 'mogły', 'by', 'się', 'wybronić', 'przed', 'moją', 'niską', 'oceną', 'tego', 'lokalu', 'lecz', 'sposób', 'obsługi', 'oraz', 'sam', 'początek', 'naszej', 'wizyty', 'nie', 'pozwala', 'na', 'wystawienie', 'pozytywnej', 'oceny', '.']	-1
25900	['nic']	0
3537	['jak', 'aparat', 'jako', 'gadżet', ',', 'fajny', 'design', 'to', 'że', 'zdjęcia', 'możemy', 'mieć', 'od', 'razu', ',', 'jedynie', 'jakość', 'tych', 'zdjęć', 'mnie', 'nie', 'powala']	0
28137	['wąchał', 'em', 'już', 'tego', 'troszkę']	0
6781	['fachowe']	0
277	[',']	0
30856	['kochających', 'własny', ',', 'indywidualny', 'styl', 'życia']	1
15654	['maszyna']	0
24150	['zdecydowanie']	1
37128	['ma', 'dość', 'cienkie', 'ramiączka']	0
17183	[',']	0
37195	['.']	0
38732	['porównaniu', 'z', 'agresywnymi', 'liniami', 'Focusa']	0
2709	['nie']	0
8259	['grubego', ',', 'brązowego']	0
33086	['dobrze', 'przylega', 'do', 'ciała', 'i', 'formuje', 'biust', '.']	0
34182	['rewelacyjna', ',', 'odświeżająca']	1
40187	['Obie', 'też']	0
36530	['cena', 'dość', 'wysoka']	-1
12451	['polecana', 'przez', 'tyle', 'serwisów']	1
41005	['najpiękniejszych', 'gatunków', 'o', 'wspaniałym', 'jesiennym', 'przebarwieniu', 'liści']	0
18053	['doskonałą']	0
38982	['słabe', 'tłumaczenie']	0
17279	['mała']	0
1782	['fajne', 'miejsce', 'na', 'spotkanie', 'ze', 'znajomymi', 'smaczne', 'jedzonko', ',', 'duże', 'porcje', ',', 'świetna', 'pizza', 'jedyny', 'minus', 'czynna', 'do', '22', 'ale', 'zrozumiałe', ',', 'sąsiedzi', 'tez', 'chcą', 'pospać', '.']	1
3503	[')']	0
31194	['kobiety']	0
37066	['dokładnie']	0
5213	[',']	0
18688	['nawet']	0
8469	['każde']	0
36501	['dojrzałej', 'oraz', 'pewnej', 'siebie', 'kobiety']	1
25997	['nic']	0
16999	['miejsce']	0
23404	['cały']	0
28142	['ten']	0
1630	['ten', 'fakt']	0
31679	['nie']	0
2545	['Z', 'przeciętnego', 'lokalu']	-1
18301	['no']	0
25794	[',']	0
756	['stałym']	0
7170	['obejrzeć', 'film']	0
2636	['wysokości', 'cen']	0
9562	['.']	0
25829	['mniej', 'solidnie', 'zrobione']	-1
11206	['m']	0
18788	['brak', 'trwałości', 'produktu', 'już', 'uznać', 'za', 'zaletę']	0
30977	['na', 'ciele']	0
34583	['Cena-', 'to']	0
9738	['.']	0
1361	['prawdziwy', 'łyk', 'świeżego', 'powietrza', 'z', 'chlorofilem', 'i', 'dobrymi', 'wibracjami']	1
20974	['kilka', 'lat', 'temu', 'była', 'ciekawą', 'propozycją', ',', 'ale', 'dziś', 'można', 'zjeść', 'i', 'napić', 'się', 'lepiej', 'i', 'taniej']	1
34323	['świecie', 'lepszej', 'wody', 'niż', 'ta']	0
9417	['nawet', 'ona', 'nie', 'ratuje', 'wizerunku', 'tego', 'produktu']	0
12442	['śmy']	0
35871	['łąką', ',', 'świeżą', 'trawą', 'i', 'lasem']	0
8134	['ręce']	0
7462	[',']	0
2895	['do', 'kuchni']	0
31586	['j`adore', 'to', 'naprawdę', 'przepiękny']	1
5676	['nie']	0
5495	['zachęcająco', 'ale', 'podczas', 'przymiarki', 'okazała', 'się', 'strzałem', 'w', 'dziesiątkę', ',', 'super', 'krój', 'wcześniej', 'niewidoczny', 'objawił', 'się', 'dopiero', 'po', 'założeniu', 'sukienki']	1
33318	['z', 'przykrością', 'muszę', 'stwierdzić']	-1
7260	['Z', 'przyjemnoscia', 'wroce', 'i', 'szczerze', 'polecam', 'wszystkim', 'kochajacym', 'nieoczywiste', 'smaki', 'polaczone', 'w', 'pyszna', 'calosc', '!']	0
15510	['em']	0
35335	['swoją', 'oryginalnością']	1
24935	['przyznać', 'że', 'zapach', 'na', 'początku', 'lekko', 'mnie', 'zniechęcił', ',', 'ale', 'po', 'upływie', 'kilku', 'minut', 'przyjemnie', 'sie', 'zmienił', 'i', 'w', 'końcu', 'wyczuła', 'm', 'piękną', 'delikatna', 'woń', '.']	0
35060	['zpach', 'dobry', 'do', 'wspomnień']	1
5176	['oczywiście']	0
9177	['się', 'zgodzić', 'na', 'wpuszczenie', 'takiej', 'ilości', 'osób']	0
4356	['się']	0
8112	[',', 'nie', 'podrażnia']	0
33581	['ciała']	0
12843	['najgorsze']	0
428	['tego', 'miejsca']	0
11666	['pozostałe']	0
16690	['tym']	0
40241	['swego']	0
21605	[',']	0
12745	['.']	0
24549	['wszystko']	0
30726	['zachęcał', 'do', 'zakupu']	1
39354	['ręce']	0
27332	['długo']	1
12296	['jednak', 'niż', 'ona', 'i', 'szybko', 'zrezygnowała', 'm', 'bo', 'w', 'ogóle', 'mi', 'się', 'nie', 'podobało']	-1
14657	['stronie', '-', 'wczesnej', 'nigdy', 'nie', 'kupowała', 'm', 'produktów', 'tej', 'marki', ',']	0
39156	['oryginalne']	0
9303	['od', 'zakupu']	0
11620	['by']	0
167	['wiec', 'sie']	0
5438	['przesadzone']	0
15821	['błoto']	0
21973	[',', 'ze', 'względu', 'na', 'cenę']	0
21158	['w', 'jego', 'zastosowaniu']	0
34742	['w', 'prezencie']	0
28676	['mężczyzny']	0
36573	['mojej']	0
13362	['Musiała', 'm', 'zrezygnować', 'z', 'tak', 'ładnej', 'torebki', 'tylko', 'i', 'wyłącznie', 'przez', 'opieszałość', 'sprzedającego']	-1
18501	['wielka']	0
11799	['bardzo', 'średnie']	-1
12292	['innego']	0
13264	['ten']	0
5188	['go']	0
13229	['już']	0
30502	['mój']	0
31387	['na', 'wieczór']	0
5206	['gładkie']	0
21124	['pomijając', 'nijaką', 'muzykę', 'w', 'klimacie', 'pseudo', 'reggae', ',', 'Copeland', 'fałszuje', 'nawet', 'przy', 'udziale', 'efektu', 'autotune', ',', 'co', 'jest', 'nie', 'lada', 'wyczynem', '.']	0
11932	['szerokim', 'łukiem']	0
13820	['.']	0
41301	['najwybitniejszych', 'kreatorów', 'powojennej', 'polityki', 'europejskiej']	0
38234	['miłość', 'do', 'zajączka']	1
36357	['odpowiednia', 'dla', 'każdego', 'mężczyzny']	1
1573	[',']	0
37284	['tu', 'z', 'efektownym', 'push', 'upem', ',', 'od', 'którego', 'poprostu', 'nie', 'można', 'oderwać', 'oczu']	1
10879	['bardzo']	0
38129	['plantatorzy']	0
37080	['podobnie']	0
10906	['-']	0
4597	['serwis', 'dobry']	1
1766	['.']	0
30673	['spokojnie']	0
36849	['kolorach', 'złota', 'i', 'słonecznej', 'plaży']	0
34036	['woda', 'ta']	0
25205	[',']	0
40095	[',']	0
7386	['o', 'to']	0
25786	['-']	0
21684	['.']	0
34294	['polecam', 'na', 'prezent', 'dla', 'dziewczyny', '.']	1
34266	['pierwsza']	0
10401	['co', 'mnie', 'wkurza', 'w', 'tej', 'restauracji', 'to', 'przede', 'wszystkim', 'oczekiwanie', 'w', 'drzwiach', 'na', 'stolik', '-', 'a', 'próba', 'zrobienia', 'rezerwacji', 'przez', 'telefon', 'jest', 'niemożliwa', '-', 'wyłącznie', 'po', 'wypełnieniu', 'formularza', 'i', 'spełnieniu', 'dodatkowych', 'wymogów']	-1
20208	['staram', 'się', 'skończyć', 'to', 'niefortunne', 'opakowanie']	-1
1121	['tej']	0
40002	['należytemu']	0
6963	['fajny', 'klimat', ',', 'sympatyczna', 'obsługa', ',', 'rewelacyjne', 'jedzenie', '-', 'zdecydowanie', 'polecam', '.']	0
15079	['zwykle']	0
30284	['grejpfruta']	0
20391	['pensji']	0
4802	['dobrego', 'zwiedzania', 'zamku']	1
40979	['została']	0
27352	[',', 'że', 'nie', 'do', 'każdego', 'pasuje']	0
35517	['szczególnie']	0
11644	['talentu']	0
21427	['kosztować', '200', 'zł']	0
21915	['nie', 'zauważyła', 'm', 'po', 'niej', 'zbyt', 'dużych', 'efektów', ',', 'ani', 'nie', 'zmniejszyła', 'ilości', 'moich', 'zaskórników']	0
33079	['podnosi', 'biust']	0
31379	['bardzo']	0
19524	[',']	0
26792	['zachwyt']	1
25719	['rozmiarowo', 'dobry']	1
15126	[',']	0
30306	['wszystkim', 'panią']	0
20063	['została', 'wydana', 'w', 'formie', 'książki']	0
10732	['tam', 'komfortowo']	1
31867	['jest']	0
10763	['negatywnie']	0
15183	['zdjęciach']	0
1278	['bardzo']	0
25969	['milimetr']	0
14798	['przesolone', 'i', 'niedobre']	-1
36462	['pospolita', 'woń', ',', 'jakich', 'wiele', 'na', 'rynku', 'za', 'wysoką', 'cenę', '.']	0
9629	['czas', 'awarii']	0
20739	['rocka']	0
12935	['sympatyczną']	0
6539	['lepiej']	0
35633	['dozowany']	0
1891	['niedociągnięcia']	0
40801	['kilkadziesiąt', 'minut']	0
1149	['ich', 'produkcji']	0
15011	['niestety', 'niezbyt', 'świeże']	-1
22482	['nie']	0
27838	['Po', 'prostu']	0
30831	['najbardziej', 'nadaje', 'się', 'dla', 'osoby', 'starszej', ',', 'dojrzałej']	0
8254	['porządna']	0
12808	['z', 'płytą', 'główną']	0
40735	['Dino', 'Baggio']	0
16346	['zepsute', 'mleko']	-1
36113	['em']	0
9858	['nie', 'rozumiem', 'zachwytów', 'nad', 'tym', 'miejscem', ',', 'cena', 'do', 'jakości', 'ma', 'się', 'nijak', ',', 'totalnie', 'wygórowana', '.']	-1
3211	['smaczne', 'jedzenie']	1
11524	['mi']	0
38183	['bitemu']	-1
26235	['zdecydowanej', 'słodyczy']	0
4207	['na', 'krok']	0
33117	['świetnie']	1
22942	['najwyczajniej', 'w', 'świecie', 'oszukana']	-1
2117	['ceny', 'biletów']	0
24860	['kuleczki', 'infantylne', ',', 'same', 'w', 'sobie', 'nawet', 'zabawne']	0
12484	['moje']	0
4973	['.']	0
24171	['na', 'mój', 'gust']	0
32154	['biustonosz']	0
30441	['z', 'ukochanym']	0
19570	['tym']	0
40971	['.']	0
25731	['być', 'grubsze']	0
40737	['.']	0
31156	['mi']	0
1751	['.']	0
31582	['poręczny']	1
26422	['.']	0
22528	['to']	0
32952	['.']	0
33681	['szalenie', 'praktyczny']	1
35906	['.']	0
11542	['co']	0
33849	['pachnie', 'jak', 'mydło']	0
13656	['kwoty']	0
37869	['mojego', 'wyobrażenia', 'ze', 'zdjęcia']	0
23572	[',', 'która', 'by', 'nie', 'powiedziała', ',', 'że', 'pięknie', 'pachnę']	0
21375	['sobą']	0
13655	['zwrotu', 'kwoty']	0
29923	['jednak', 'w', 'moim', 'mrocznym', 'świecie', 'nie', 'ma', 'dla', 'niego', 'miejsca', '.']	0
37156	['polecić', 'ten', 'biustonosz']	1
1952	['niektórych', 'godzinach']	0
37880	['z', 'pewnością']	1
6619	['nie']	0
2595	['dobre', 'wrażenie', ',', 'mnóstwo', 'knajp', ',', 'każdy', 'znajdzie', 'coś', 'dla', 'siebie']	1
33124	['stanik', 'jest', 'drogi', 'i', 'trudno', 'dostępny', '.']	0
29476	['wyjątkowy']	1
39898	['też']	0
39593	['.']	0
9501	['naszej', 'współpracy']	0
6164	['bardzo', 'miły', 'punkt', 'w', 'centrum', 'miasta', ',', 'dużo', 'pracy', 'musieli', 'włożyć', 'w', 'wystrój', ',', 'warto', 'zobaczyć', 'jakie', 'akcesoria', 'tam', 'nazbierali', ',', 'jedzenie', 'bez', 'zarzutów', ',', 'chleb', 'jeśli', 'pamiętam', 'dobrze', 'maja', 'własny', '.']	1
27169	['duszących']	-1
15671	['szybkie', 'rozbłyski']	0
8907	['używam', 'zwykłych', 'maskar']	0
38359	['reżymowym']	0
29164	['lato']	0
9250	['obsługa', 'kelnerska', 'porażka', ',', 'w', 'lokalu', 'mało', 'osób', ',']	-1
16168	['nie']	0
10244	['obrazu', 'nędzy', 'i', 'rozpaczy']	-1
3284	['dobrze', 'że', 'je', 'powąchała', 'm', 'w', 'perfumerii', 'i', 'dopiero', 'wtedy', 'się', 'do', 'nich', 'przekonała', 'm', ',', 'ładny', 'kwiatowy', 'zapach']	1
13836	['bardzo']	0
2693	['spory']	1
11674	['ogólnym']	0
2764	['oczywiście']	0
21942	['bolesna']	0
12578	['tylko']	0
27207	['co', 'przyjemne', 'i', 'pozytywne']	1
26282	['zapach', 'może', 'się', 'podobać', ',', 'jest', 'intrygujący', 'i', 'w', 'moim', 'odczuciu', 'pociągający', '.']	1
5881	['.']	0
17329	['dzisiaj']	0
2395	['moim']	0
39620	['właśnie']	0
28324	['-']	0
18098	['gdy', 'włożył', 'em', 'telefon', 'do', 'kieszeni', 'razem', 'z', 'kluczami', 'to', 'popękała', 'jeszcze', 'bardziej']	0
3914	['dla', 'kucharza']	0
17257	[',', 'na', 'suszoną', 'wołowinę']	0
35070	['długo']	0
41177	[',']	0
26205	['na', 'chłodniejsze', 'jesienne', 'i', 'zimowe', 'klimaty', 'stapia', 'się', 'z', 'moim', 'naturalnym', 'zapachem']	0
40825	['człowieka', 'oskarżonego', 'o', 'ludobójstwo', 'i', 'zbrodnie', 'przeciwko', 'ludzkości']	0
19190	['natomiast', 'technika', 'są', 'skandaliczne']	-1
1769	['naprawdę']	0
17873	['solidną']	0
38765	['najnowszymi']	0
36329	['.']	0
4451	['przecież', 'jest', 'kochanym', 'puchatym', 'zwierzątkiem', ',', 'którego', 'ciężko', 'nie', 'kochać']	1
23374	['obsługa', 'tej', 'kawiarni']	0
16407	['ciasna']	0
15373	['jedzenia', 'i', 'obsługi']	0
6645	['wszystkim']	0
17464	['znaleźć', 'w', 'Warszawie']	0
2139	['-', '13', 'z', 'ograniczoną', 'widocznością', ',']	0
4143	['w', 'dziesiątkę']	0
2977	['miejsce', 'z', 'bardzo', 'fajnym', 'klimatem', ',', 'jedzenie', 'przepyszne', ',']	1
634	['tam', 'normalnie', 'posiedzieć', 'i', 'dobrze', 'zjeść']	1
33755	['więcej', 'pisać', 'o', 'tym', 'bo', 'myślę', 'że', 'to', 'nie', 'jest', 'produkt', 'warty', 'zakupu', 'już', 'go', 'nie', 'kupie']	-1
36014	['Mają', 'naprawdę', 'dobre', 'perfumy']	1
11689	['względem', 'kulinarnym', 'lokal', 'ten']	0
13199	['większej']	0
1458	[',']	0
23327	['za', 'ceną']	0
34209	['d&']	0
3580	['takie', 'drogie']	0
33698	['ładny', 'wygląd']	1
17526	['ostateczna', 'miałkość']	-1
9028	['w', 'tej', 'restauracji']	0
13358	['!', '!', '!', '!']	0
37455	['fiszbiny']	0
17638	['smierdzi', 'starymi', 'skarpetami', 'a', 'restauracja', 'dolicza', 'dziwne', 'kwoty', ',', 'ktorych', 'nie', 'bylo', 'w', 'menu']	-1
19338	['działa']	0
33830	['perfumy', 'bardzo', 'fajne']	1
13481	['życiu']	0
29968	['nawet']	0
11492	['jakoś', 'mi', 'to', 'zrekompensuje']	0
6632	['stałych']	0
11092	['surówki']	0
38237	['Kamil']	0
34784	['.']	0
12726	['lokówka', 'pali', 'włosy', 'i', 'nie', 'daje', 'ofektu', 'wow', 'obiecanego', 'przez', 'piękną', 'panią', 'w', 'reklamie', ',', 'marketingowe', 'oszustwo', ',', 'powinni', 'ście', 'się', 'wstydzić', '.']	-1
6769	['lepiej', 'nie', 'zobaczyła', 'm', 'bo', 'wizyta', 'przebiegła', 'pozytywnie', 'i', 'bardzo', 'mi', 'pomógł', ',', 'miał', 'fachowe', 'i', 'empatyczne', 'podejście', 'do', 'pacjenta', '.']	1
5639	['.']	0
24497	[',', 'jest', 'odrobinę', 'nieporęczna', '.']	-1
6210	['.']	0
39763	[',']	0
2842	['nie', 'zasugerowała', 'm', 'się', 'negatywnymi', 'opiniami', 'i', 'postanowiła', 'm', 'wyrobić', 'swoją', 'własną', ',', 'bo', 'marka', 'jest', 'bardzo', 'w', 'porządku']	1
4155	['nim']	0
9999	['mnie']	0
11834	['sadzawce', 'tandety']	-1
11574	['ich']	0
28509	['słodkawy', 'i', 'pełen', 'klasy', '.']	0
23452	['co', 'z', 'tego', 'kiedy', 'nie', 'da', 'się', 'go', 'używać', 'bez', 'uszczerbku', 'dla', 'zdrowia']	-1
37028	['.']	0
15886	['tandeta']	-1
6771	['bo', 'wizyta', 'przebiegła', 'pozytywnie', 'i', 'bardzo', 'mi', 'pomógł']	1
33949	['flakony']	0
18141	['klientom']	0
40426	['.']	0
1088	['się', 'dziwić']	0
35544	['Energise', 'jak', 'najbardziej', 'adekwatna']	1
25179	['ją']	0
22579	[',', 'natomiast', 'buty', ',']	0
36400	['.']	0
30798	['bardzo']	0
23180	['obdarzać', 'publiczność', '(', 'w', 'różnym', 'wieku', ')', 'zgromadzoną', 'w', 'amfiteatrach', ',', 'na', 'salach', 'i', 'przed', 'telewizorami', ',', 'które', 'powszechnie', 'uważa', 'się', 'za', 'wulgarne']	-1
9043	[',', 'odbiera', 'radość', 'z', 'jedzenia', 'w', 'restauracji']	-1
25434	['na', 'mnie']	0
22215	[',', 'że', 'ich', 'wyroby', 'to', 'fuszerka']	-1
6576	['.']	0
21377	['tutaj', 'mamy', 'pseudo', 'inteligencki', 'bełkot', 'na', 'temat', 'składania', 'sylab', '(', 'zamiast', 'prosto', 'to', 'przedstawić', 'graficznie', ',', 'to', 'dorzucili', 'jakieś', 'bohomazy', 'i', 'tyle', ')', ',', 'mieszanie', 'transkrypcji', 'i', 'paskudną', 'czcionkę', '–', 'w', 'dłuższych', 'zdaniach', 'niektóre', 'znaki', 'potrafią', 'się', 'ze', 'sobą', 'zlewać', 'i', 'są', 'niewyraźne', '.']	0
2377	['do', 'samego', 'końca']	0
5026	[',']	0
30003	['dla', 'kobiet', 'cieszących', 'się', 'życiem', '.']	0
36886	['zbyt', 'wysoka']	-1
11026	['niestety', 'było']	-1
8178	[',']	0
27296	['na', 'duchu']	0
30671	['.']	0
64	['jego']	0
5960	['mus']	0
22363	['najwyżej']	0
30651	['ma', 'wyrazisty', ',', 'urokliwy', 'zapach', ',', 'który', 'po', 'naniesieniu', 'na', 'skórę', 'szyi', ',', 'czy', 'nadgarstków', 'długo', 'utrzymuje', 'się', 'na', 'ciele', '.']	0
3905	[',']	0
38850	['kuchni', 'w', 'szkołach', 'i', 'sprzątania', 'szkół']	0
5547	[',']	0
12136	['ten']	0
11961	['od', 'podkładu']	0
2612	['podane']	0
754	[',']	0
31096	['idealnie']	0
30785	['flakonika']	0
10887	['nie']	0
24274	['w', 'ogóle', 'nie', 'czuję', 'alkoholu', 'przy', 'aplikacji']	1
41087	['-']	0
9670	['serwisu', 'transakcyjnego']	0
36726	['typu', 'push']	0
21790	['artykułów']	0
38578	['entuzjazmem']	1
12397	['nie']	0
13897	['reklamie']	0
11461	['nieprzyjemny', 'w', 'dotyku']	-1
40605	['za', 'wspaniałą', 'lekcję', 'historii']	0
25821	['jego', 'zakładania']	0
37795	['uroczy']	1
16317	['ciała']	0
19039	['butów']	0
21819	['się']	0
4365	['dobrze', 'smakować']	1
20033	['itd', '.']	0
33081	['.']	0
31027	['młodych']	1
13568	['osobą', 'sprzedającą', 'fatalny', ':', 'tyle']	-1
7764	['szybka']	0
31694	['Acqua', 'di', 'Gio']	0
25754	['koronek']	0
27353	['nie']	0
19307	['m']	0
20396	['niestety']	0
32700	['.']	0
33202	['idealnie', 'podtrzymuje', 'i', 'kształtuje', 'biust', ',', 'ciekawy', 'fason', '.']	0
7666	['jak']	0
26622	['zapachu']	0
11365	['dla', 'mnie', 'ta', 'pizzeria']	0
19317	['tak', 'jak', 'by', 'byla', 'czymś', 'poparzona']	0
30314	['.', '.', 'flakonik', 'też', 'niepowtarzalny', 'z', 'kokardką', 'kojarzy', 'się', 'bardzo', 'dziwczęco']	0
10717	['zamów']	0
39823	['chwilami']	0
3081	['porządek']	1
20922	['kącie']	0
3528	['ten']	0
17734	['ich', ',', 'ale', 'co', 'z', 'tego', 'jak', 'jest', 'nietrwały', 'i', 'mało', 'efektywny']	-1
29816	['na', 'pewni', 'nie']	-1
31606	['.']	0
16608	[',', 'które', 'były', 'niedojrzałe', ',', 'sztuczne', ',']	-1
41282	['zawsze']	0
40445	['mu']	0
5883	['Sama', 'aplikacja']	0
4138	['funkcjonalny', ',', 'ze', 'świetnym', 'aparatem', 'i', 'w', 'pięknych', 'kolorach', ',', 'dla', 'mnie', 'to', 'strzał', 'w', 'dziesiątkę', ',', 'warto', 'za', 'niego', 'zapłacić']	1
28544	['poza', 'tym', 'wyczuć', 'można', 'mocną', 'świeżość', '.']	0
19006	['na', 'kilogramy']	0
11720	['bardzo']	0
14994	['nie']	0
33685	['choć']	0
26285	[',']	0
1126	['inne']	0
7755	['.']	0
37705	['no']	0
29989	['zapach', 'niezwykle', 'trwały']	1
18968	['pierwszym']	0
15136	['dać', 'słabą', 'opinię']	-1
23239	['ta', 'do', 'skóry', 'wrażliwej']	0
3742	['jest', 'wspaniały']	1
37505	['cukierkowy', ',', 'prosiaczkowy', 'róż', 'z', 'bladymi', 'kolorami', 'sprawiają', ',', 'że', 'ten', 'biustonosz', 'wygląda', 'naprawdę', 'tandetnie', '.']	0
35688	[',', 'który', 'mieści', '200']	0
33013	['sukienką']	0
10822	['pierwszy', 'rzut', 'oka']	0
22742	['widać', ',', 'że', 'Polacy', 'są', 'zadowoleni', 'z', 'takiego', 'poziomu', '-', 'obserwując', 'śmiech', 'rodaków', 'po', 'takich', 'scenkach', 'utwierdzam', 'sie', 'w', 'przekonaniu', ',', 'że', 'poziom', 'kultury', 'jest', 'coraz', 'niższy', '!']	0
28356	['z', 'najlepszych', 'zapachów', 'jakie', 'do', 'tej', 'pory']	1
29421	['innych', 'perfum']	0
19918	['pozostawia', 'wiele', 'do', 'życzenia']	-1
32747	['Sam']	0
21285	[',']	0
9155	['szczerze', 'się', 'zawiodł', 'em', 'bo', 'nie', 'jest', 'to', 'ani', 'ładne', 'miejsce', 'ani', 'też', 'ciekawe', 'pod', 'względem', 'kulinarnym', '.']	-1
38089	['zmusił', 'ją', 'do', 'wydania', 'pieniędzy']	-1
19130	['jakość', 'potraw', 'i', 'ich', 'wielkość', 'i', 'przygotowanie', 'za', 'takie', 'pieniądze']	0
27018	['słodki', ',', 'upojny', ',', 'szkoda', 'że', 'nietrwały', '.']	0
22103	[',']	0
31610	['uwagi']	0
22940	['najwyczajniej', 'w', 'świecie']	0
19970	['reklamowany', 'po', 'gwarancji']	0
31813	['głębokich']	1
12319	['za', 'sobą']	0
4132	['świetnym']	0
263	['jedzenie', 'dobre', ',', 'ceny', 'adekwatne', 'do', 'wielkości', 'dań', ',', 'mimo', 'ostatniej', 'podwyżki', '.']	1
177	['ceny', 'raczej', 'wysokie']	0
18885	['nie']	0
12148	['połowy', 'łydki']	0
31123	['Crystal', 'Noir', 'to', 'zapach', 'bardzo', 'ciekawy', ',', 'zapamiętywalny', '.']	0
12958	['patrze']	0
10518	['najgorszym']	0
19273	['gluty', ',', 'które', 'nie', 'wyglądają', 'za', 'ciekawie', ',', 'a', 'skórę', 'mi', 'strasznie', 'wysuszył']	-1
19520	['gry']	0
31699	['chyba']	0
33902	['kina']	0
18849	['wyrzucona', 'w', 'błoto', 'i', 'efektów']	-1
17136	['recenzje', 'ten', 'film']	0
10484	['pierwszej']	0
40453	['świetnym', 'patologiem']	0
8950	['smaczne']	0
37494	['śliczny']	1
12584	[',', 'na', 'pewno', 'już', 'do', 'niej', 'nie', 'wrócę']	-1
32702	['ten']	0
4610	['cudowne', 'miejsce', 'do', 'zatrzymania', 'się', 'na', 'noc', ',', 'niezapomniane', 'wrażenia', ',', 'piękne', 'widoki', ',', 'jedyne', 'co', 'to', 'ciężko', 'zarezerwować', 'bo', 'jest', 'tak', 'popularne', '.']	1
6429	['jeszcze']	0
29263	['I', 'bardzo', 'lubię', 'go', 'na', 'moim', 'mężczyźnie', '.']	1
19183	['pierwszym', 'razem', 'sposób', 'pracy', 'i', 'wykonania']	0
17817	['chwyty', 'marketingowe']	0
37150	['wysokiej', 'ceny']	0
6000	['łatwo', 'się', 'nakłada', ',', 'świetnie', 'spłukuje', ',', 'pozostawia', 'skórę', 'miękką', 'i', 'miłą', 'w', 'dotyku', '.']	0
23710	['minusem', 'może', 'być', 'jego', 'popularność', ',', 'chociaż', 'mi', 'to', 'nie', 'przeszkadza', '.']	0
12812	['będę']	0
29988	['.']	0
14403	['pójście', 'na', 'łatwiznę']	-1
16959	['.']	0
9880	['dość']	0
2320	['jest', 'w', 'porządku', ',', 'ale', 'nie', 'wywołuje', 'efektu', 'wow', '.']	1
13675	['z', 'premedytacją']	-1
14862	['dbania', 'o', 'obiektyw', 'miedzy', 'szkłami']	0
10871	['tak']	0
9310	['!']	0
20831	[',']	0
32434	[')']	0
34023	['klasycznych']	1
3618	['czy']	0
10149	['kiedy', 'nakładała', 'm', 'go', 'rano', 'zostawiał', 'tłustą', 'warstwę', ',', 'na', 'której', 'podkład', 'mineralny', 'tworzył', 'nieestetyczne', 'placki', '.']	0
19154	['dodatkowo']	0
21260	['z', 'jedzenia', 'trzeba', 'się', 'cieszyć']	1
17301	['w', 'stanie', 'zjeść', 'nic', 'co']	0
28314	['m']	0
18323	[',']	0
21602	['niektórzy', 'wykładowcy', 'chyba', 'w', 'życiu', 'nikogo', 'nie', 'uczyli', 'od', 'podstaw']	0
38788	['aktywny', 'udział', 'w', 'przemianie', 'białkowej']	0
5897	['dlatego', 'jest', 'to', 'taki', 'mój', 'kosmetyk', 'do', 'sportowej', 'torby']	0
16291	['się']	0
6634	['nie', 'tylko', 'stałych', 'bywalców', 'ale', 'i', 'ciekawskich']	0
22125	['jeden', 'wielki', 'burdel']	-1
26841	['On', 'już', 'taki', 'jest', '-', 'agresywny', ',', 'przegadany', ',', 'kakafonia', 'zapachów', 'bez', 'ładu', 'i', 'składu', '.']	-1
37928	['.']	0
6010	['w', 'dotyku']	0
12557	['.', '.', '.']	0
20410	['nie', 'polecam']	-1
14615	[',', 'których', 'nawet', 'nie', 'warto', 'zgłaszać', 'na', 'gwarancję']	-1
26832	['jest', 'to', 'zapach', 'dla', 'wybranych', ':', ')']	0
7869	[',']	0
24722	['zapach']	0
13530	['zdjęciach']	0
8385	['.']	0
36194	['ponownie']	0
40645	['.']	0
40144	['klubu']	0
33720	[')']	0
23871	['wielkiej']	0
20511	['jedyne']	0
10721	[',']	0
38859	['wszystkim']	0
16677	['krytyki']	0
35608	['już', 'jedno', 'psiknięcie']	0
36294	['była']	0
15181	['miasto', 'urzeka', 'na', 'zdjęciach', 'w', 'folderach', 'turystycznych', ',', 'na', 'miejscu', 'okazuje', 'się', 'brudną', 'i', 'niebezpieczną', 'mieściną', 'z', 'pijaczkami', 'na', 'ulicach']	-1
11255	[',']	0
40336	['to', 'prawda']	0
22534	['kościele']	0
34778	['z', 'najwyższej', 'półki']	1
8242	['m']	0
15496	['jaki']	0
18813	['bardzo']	0
8688	['nigdzie', 'nie', 'spotkał', 'em', 'się', 'z', 'tak', 'bezczelnym', 'i', 'aroganckim', 'podejściem', 'do', 'klientów']	-1
4739	['w', 'pełni']	0
18234	['nie']	0
25508	['nie']	0
3909	['świetny', 'lokal', ',', 'jedznie', 'wyśmienite', ',', 'tylko', 'ta', 'obsługa', '-', 'brawa', 'dla', 'kucharza', ',', 'nagana', 'dla', 'kelnerek', '.']	1
4915	['zewnatrz']	0
29809	['takim']	0
2274	[',']	0
18598	['-', 'porażka', ',']	-1
919	['.']	0
15497	['keidy']	0
7696	['u', 'mnie', 'się', 'sprawdza']	1
39862	['faszyzmu']	0
31902	[',']	0
27120	['mocnych', ',', 'skórzanych', 'i', 'orientalnych', 'zapachów']	0
