token;sentiment
['(', 'drogie', 'wkłady', ')'];0
['jak'];0
[','];0
['dość', 'ładne'];1
['.'];0
['paskudną'];0
['inni', 'klienci', 'mogli', 'by', 'być', 'naszymi', 'dziadkami', ',', 'generalnie', 'super', 'ale', 'nie', 'dla', 'młodzieży'];1
['zbyt', 'ciasno'];-1
['posiada', 'bardzo', 'ciekawy', 'zapach', ',', 'który', 'bardzo', 'mi', 'odpowiadał', '.'];0
['straszne'];0
['oddanych'];0
['.'];0
[','];0
['jeden', 'z', 'zapachów'];0
"['uważajcie', 'żeby', 'się', 'nie', 'naciąć', 'na', 'takie', '""', 'promocje', '""']";-1
['dość', 'intensywny', 'zapach'];0
['-'];0
['bez', 'chwili', 'wytchnienia'];0
['fantastyczny'];1
['drapieżną'];0
['tym'];0
['męczącej'];0
['.'];0
['dań', 'wegańskich'];0
['specjalny'];0
['negatywną', 'i', 'bardzo', 'surową', 'opinię', 'jednakże', 'postanowiła', 'm', 'zmienić', 'swoją', 'ocenę', 'po', 'profesjonalnym', 'podejściu', 'do', 'tematu', 'menagera', 'Kuby', 'i', 'kelnera', 'Wojtka', ',', 'którzy', 'wzięli', 'na', 'klatę', 'zaistniałą', 'sytuację'];1
['dziwne', 'kwoty', ',', 'ktorych', 'nie', 'bylo', 'w', 'menu'];0
['usługa'];0
['oka'];0
['nie'];0
['tragiczny', 'wjazd', 'na', 'parking', ',', 'który', 'ze', 'względów', 'konstrukcyjnych', 'również', 'pozostawia', 'wiele', 'do', 'życzenia', '.'];0
['.'];0
['mocno'];0
[','];0
['rozczarowana'];0
['absolutnie', 'nie', 'slodziakowaty'];0
['wiotki'];0
[','];0
['przez', 'carat'];0
['nasza'];0
['mi'];0
['na', 'razie', 'jedyny', 'zapach', 'z', 'drzewnymi', 'nutami', ',', 'który', 'mi', 'się', 'podoba'];1
['lepsze'];1
['ciekawy', 'efekt', 'dekoracyjny'];0
['teraz'];0
['-'];0
['sympatyczna'];0
[','];0
['dźwięk', 'dalej', 'w', 'tle'];0
['torebka'];0
['delikatnie'];0
['znalezisko', 'to'];0
['nikomu'];0
['na', 'uroczy', 'wieczór', ',', 'czy', 'do', 'pracy'];0
['kiedykolwiek'];0
['do', 'innych', 'zwierząt', 'swego', 'gatunku'];0
['piękne', 'dziewczyny'];0
['pyszne', 'drinki'];1
['piersi'];0
['kobiet', 'z', 'większym', 'biustem'];0
['.'];0
['niestety', 'bywa', 'problematyczny', ',', 'bo', 'wrażenia', 'z', 'oglądania', 'instalacji', 'pozostają', 'nieziemskie'];0
[':/'];0
['prezentowany', 'produkt'];0
['z', 'dużej', 'odległości'];0
['rezerwację', 'sąsiadujących', 'miejsc'];0
['nie', 'jestem', 'w', 'stanie', 'zjeść', 'nic', 'co'];0
['urodziny'];0
['z', 'wielkimi', 'dekoltami', '-po', 'to', 'w', 'sumie'];0
['klub'];0
['na', 'nią'];0
['z', 'imprezy', 'firmowej'];0
['komuś'];0
['pięknych', 'efektów'];1
['panowie'];0
['się'];0
['w', 'sobie'];0
['perfumy', 'nadają', 'się', 'zarówno', 'dla', 'młodych', 'jak', 'i', 'starszych', 'kobiet', '.'];0
['niektórych', 'godzinach'];0
['ich'];0
[','];0
['przecudne'];1
['sitowiem', 'i', 'mokrym', 'zielskiem'];0
['niepraktyczne'];0
['!'];0
['najfajniejszy', 'miejsc'];1
['zobaczyła', 'by', 'm', 'go', 'w', 'sklepie'];0
['po', 'nałożeniu', 'a', 'później', 'mega', 'wazy', 'się', 'na', 'liniach', 'mimicznych', 'co', 'daje', 'paskudny', 'efekt', 'plus', 'tego', 'ściera', 'się', 'widać', 'zaczerwienienie', 'na', 'buzi', 'brudzi', 'ubrania'];-1
['polecenia'];0
['.'];0
['m'];0
['obojętny'];-1
['różnych'];0
['rozsypał', 'się', 'prawie', 'cały', ',', 'nawet', 'drut', 'w', 'trzepaku', 'pękł', 'podczas', 'ubijania', 'śmietany', 'a', 'tarcza', 'dwustronna', 'do', 'wiórek', 'i', 'przecierania', 'padła', 'na', 'marchewce', ',', 'ścierając', 'przy', 'tym', 'plastik', 'z', 'osłony', 'stałej', ',', 'i', 'starta', 'marchewka', 'była', 'do', 'wyrzucenia', 'bo', 'z', 'kawałkami', 'plastiku'];-1
['w', 'tej', 'cenie'];0
['godne', 'polecenia'];1
['już', '3'];0
['wolności'];0
['szerokim'];0
['I'];0
['czegokolwiek'];0
['biustonosz'];0
['będzie'];0
['jedwabisty'];0
['całkiem', 'przyzwoite'];1
['regularnie'];0
['nie'];0
['długo', 'utrzymujący', 'się', 'na', 'ubraniach', 'i', 'ciele', 'zapach'];0
['kochających', 'własny', ',', 'indywidualny'];1
"['""']";0
['boski'];0
['przepełniony', 'pożądaniem', ',', 'luksusem', 'i', 'oczywiście', 'tradycyjnym', 'śródziemnomorskim', 'stylem'];1
['dnia'];0
['także'];0
['.'];0
['w', 'końcu'];0
['staników'];0
['całkowicie'];0
['tej', 'kolekcji'];0
['.'];0
['lokal', 'przyjemny', ',', 'dania', 'przygotowane', 'z', 'dobrych', 'składników', 'tylko', 'parkowanie', 'to', 'masakra', 'w', 'całym', 'tym', 'rejonie', '.'];1
['do', 'mnie'];0
['dziecko'];0
['żylasty', 'i', 'twardy', 'jakby', 'się', 'gotował', 'w', 'tym', 'bulionie', 'razem', 'z', 'makaronem', 'i', 'resztą', 'dwa', 'dni'];-1
['że', 'krótko', 'utrzymuje', 'się', 'na', 'skórze'];0
['się', 'odwoływać', 'od', 'decyzji'];0
['setką'];0
['matowa', 'niu'];0
['m'];0
['w', 'przelocie'];0
['d&'];0
['niezwykle', 'ładny', 'a', 'zarazem', 'seksowny', 'stanik', '.'];0
[','];0
['pięknie'];0
['każdym'];0
['krem', 'lekko', 'śmierdzi'];-1
[',', 'pogawędkę', 'czy', 'też', 'wypicie', 'kawy', 'lub', 'szybki', 'lunch'];0
['najlepszych'];1
['najlepszym', 'prezentem', 'urodzinowym', 'jaki', 'kiedykolwiek', 'otrzymała', 'm', 'na', 'urodziny'];1
['.'];0
[',', 'z', 'stylowym', 'wystrojem', '(', 'klimat', 'loftu', 'i', 'oranżerii', ')', 'w', 'dobrym', 'miejscu', ',', 'podstawową', 'wada', 'to', 'zbyt', 'ciasno', 'ustawione', 'stoliki'];0
['bluzeczki'];0
['zapach'];0
['szybka', 'przesyłka', 'i', 'miłe', 'prezenty', '.'];0
['jedzenie', 'mi', 'nie', 'pasowało'];-1
['bardzo'];0
['bardzo', 'duża'];1
[',', 'półka', 'to', 'jakiś', 'żart', ',', 'połamane', 'plastikowe', 'części', '-', 'pieniądze', 'wyrzucone', 'w', 'błoto'];-1
['dotkniętego', 'nieszczęściem'];0
['ten', 'produkt'];0
['.'];0
['jedynie', 'przesyłka', 'ok'];1
['wielkiego'];0
['razem'];0
['panie', 'barmanki', 'sprzedające', 'jak', 'by', 'za', 'karę'];-1
['(', 'w', 'szczególności', 'warta', 'uwagi', 'jest', 'ostrawa', 'quesadilla', 'z', 'szarpaną', 'wołowiną', 'i', 'łagodne', 'burrito', 'z', 'szarpaną', 'wieprzowiną', ')'];1
['jest', 'to', 'całkiem', 'zacna', 'porcja', 'mięsa', 'za', 'tą', 'kwotę', ',', 'może', 'nie', 'jest', 'tam', 'pięknie', ',', 'ale', 'jest', 'baaardzo', 'smacznie', '!'];0
['zmęczenia'];0
['.'];0
['.'];0
['sprawnie'];0
['bardzo'];0
['się'];0
['kurtka', 'jest', 'sliczna'];1
['się'];0
['na', 'solidne', 'i', 'na', 'zwykle', 'spodnie'];1
['.'];0
['przesadzone'];0
['.', '.'];0
['zupełny'];1
['wyrazisty', ',', 'z', 'odrobiną', 'słodyczy', '.'];0
['bardzo'];0
['dość'];0
['nie'];0
['razu'];0
['ładną'];0
['chlorofilem'];0
['pięknie'];0
[','];0
['jedne'];0
[','];0
['uroczy', 'wieczór'];1
['wtedy', 'mam', 'wrażenie', ',', 'że', 'cera', 'jest', 'wtedy', 'bardzo', 'sucha'];0
['.'];0
['to', 'by', 'm', 'nigdy', 'do', 'niego', 'nie', 'poszła'];0
['moim'];0
['m'];0
['nim'];0
['złego'];0
['radosny'];1
['Po', 'przesłuchaniu', '2', 'singli', 'skusiło', 'mnie', 'do', 'zakupu', 'tej', 'płyty', 'myśląc', 'że', 'będzie', 'ona', 'dobra', 'mylił', 'em', 'się', ',', 'reszta', 'piosenek', 'i', 'ogólnie', 'cała', 'płyta', 'bardzo', 'mnie', 'zawiodła'];-1
['.'];0
['jak', 'komuś', 'z', 'tego'];0
['na', 'skórze'];0
['perfum'];0
['dość'];0
['super'];1
['nawet', 'zachęcająco'];1
['(', 'dobra', 'kawa', ')'];1
['to', 'fajne'];1
['Chorzowie', 'na', 'Śląsku'];0
['się'];0
['uwielbiam', 'ich', 'kanapki', 'a', 'pracownicy', 'są', 'najbardziej', 'przyjacielskimi', 'ludźmi', 'na', 'świecie', '.'];1
['plus'];0
['rybna'];0
['zapach', 'bardzo', 'długo', 'utrzymuje', 'się', 'na', 'skórze'];0
['woda', 'nie', 'jest', 'tania'];0
['kupienia'];0
['ten', 'biustonosz', 'jest', 'po', 'prostu', 'boski', '.'];0
['-'];0
['bardzo', 'ładny', ',', 'ciepły', 'i', 'przytulny', 'wystrój'];1
['podczas', 'testu', 'globalnego', 'i', 'musiałe', 'm', 'iść', 'pod', 'prysznic', ',', 'a', 'testy', 'nadgarstkowe'];0
['niesmacznie'];0
['obsluga'];0
['że', 'organizacja', 'na', '5', 'z', 'plusem', ',', 'jest', 'ochrona', ',', 'jest', 'obsługa', 'która', 'dba', 'o', 'porządek'];1
['należy', 'szukać', 'dalej'];0
['jest'];0
['zszargane'];-1
['coraz', 'częściej', 'produkują', 'prostackie', ',', 'niewymagające', 'komedie'];-1
['perfum-', 'ów'];0
['polecam', 'szczególnie', 'na', 'prezent', 'dla', 'mężczyzn', 'od', '20', 'i', 'więcej', ':', ')'];0
['to', 'ponadczasowy', 'klasyk', ',', 'który', 'zawsze', 'będzie', 'miał', 'fanów', 'i', 'antyfanów', '.'];0
[','];0
['jedyną', 'niedogodnością'];-1
['nie'];0
['związanego', 'z', 'tłustym', 'filmem', 'na', 'skórze'];0
['niemożliwa'];0
['ich', 'uderzająca', 'popularność'];1
['który'];0
['moje'];0
['ten'];0
['nie', 'był', 'za', 'słodki', ',', 'nudny', ',', 'płytki', 'ani', 'sztuczny', ',', 'wręcz', 'przeciwnie', 'okazał', 'się', 'być', 'wielowymiarowy'];1
['nie', 'ujędrnia', 'i', 'nie', 'wygładza', 'jakoś', 'szczególnie'];0
['zawsze'];0
['do', 'domu'];0
['ostrą'];-1
['świetne', ',', 'unikatowe'];1
['śliczny', 'kolorek', 'pięknie', 'kształduje'];1
['głównie'];0
['nawet'];0
['się'];0
['tej', 'wody'];0
['go'];0
['jakość', 'potraw', 'doskonała'];1
['chwilę', 'dla', 'siebie'];0
['osobistej'];0
['od', 'zakupu'];0
['się'];0
['zaborze', 'rosyjskim'];0
['romantyczki'];0
['tańczenia'];0
['już'];0
['bardzo'];0
['tym', 'wszystkim'];0
['jego', 'ostrą', ',', 'wibrującą', 'nutę'];0
['wyróżniających', 'się', 'młodych', 'Polaków'];0
['perfum', 'idealny', 'na', 'wieczór', ',', 'długo', 'pachnie', '.'];0
['chyba'];0
[','];0
[','];0
['nic'];0
['.'];0
['tylko'];0
[':'];0
[',', 'że', 'to', 'drogie', 'mydło'];0
['jak'];0
['w', 'okazyjnej', 'cenie'];1
['uwydatni', 'kobiece', 'kształty'];1
['biustonosz', 'Konrad', 'cyganeria', 'jest', 'bardzo', 'efektowny', 'i', 'niesamowicie', 'sexowny', '.'];0
['satynowa', 'kokardka', 'na', 'przodzie', 'słodko', 'komponuje', 'się', 'tu', 'z', 'efektownym', 'push', 'upem', ',', 'od', 'którego', 'poprostu', 'nie', 'można', 'oderwać', 'oczu'];1
['tak', 'dużej', 'konkurencji'];0
['.'];0
['mnie'];0
['.'];0
['że', 'długi', 'i', 'w', 'złą', 'pogodę', 'czasem', 'męczący', ',', 'to', 'wszystko', 'ro', 'rekompensuje', 'niesamowity', 'widok', 'z', 'przełęczy', 'na', 'dolinę'];1
['by'];0
['d&', 'g'];0
['młoda'];0
['która'];0
[','];0
['najniższym', 'możliwym', 'poziomie'];-1
['ok'];0
['ten'];0
[',', 'do', 'szkoły', 'czy', 'pracy'];0
['na', 'mnie', 'zapach', 'rozwija', 'się', 'bardzo', 'ładnie'];1
[',', 'moim', 'daniem', 'jest', 'to', 'duży', 'plus', ','];1
['cytrynowa'];0
['Wałęsy'];0
['rewelacyjny', 'zapach'];1
['bo', 'to', 'mi', 'się', 'podoba'];1
['mi'];0
['nie'];0
['potraw', 'i', 'ich', 'wielkość'];0
[','];0
['ciężki'];-1
['przede', 'wszystkim', 'gratuluję', 'obsługi'];1
['ładny'];1
['propozycja', 'czegoś', 'na', 'letnie', 'wakacje', '.'];1
['wtedy'];0
['tych', 'najmłodszych', 'klientów'];0
['najpiękniejszych', 'gatunków', 'o', 'wspaniałym', 'jesiennym', 'przebarwieniu', 'liści'];0
['teraz', 'niestety', 'to'];0
['dosyć', 'wysokiej', 'ceny', 'zamierzam', 'kupić', 'mu', 'go', 'ponownie'];0
['młodych'];0
['wersje', 'do', 'skóry', 'wrażliwej'];0
['dla', 'mnie', 'idealnie', ',', 'uwielbiam', 'leżeć', 'na', 'gorącej', 'plaży'];1
['jedyny'];0
['markowym'];1
['gorącą', 'dyskusję'];0
['zdecydowanie', 'za', 'maly'];0
['.', 'i', 'ma', 'prześliczny', 'zapach', '.'];1
[','];0
['poleconym'];0
[','];0
['.'];0
['bardzo', 'oryginalny', 'i', 'charakterystyczny'];1
['nie'];0
['Pawłowi', 'M', '.'];0
['bez', 'rewelacji'];-1
['.'];0
['smak', 'tej', 'kawy', 'najpierw', 'wydaje', 'się', 'nieprzyjemny'];-1
['lato', 'z', 'tego', 'modelu'];0
['z', 'dozowaniem'];0
['niego', 'gąbeczki', ',', 'których', 'jednak', 'wcale', 'nie', 'trzeba', 'wkładać', ':', ')', 'stanik', 'jest', 'usztywniany', ',', 'z', 'przyjemnego', 'materiału', '.'];1
['się'];0
[',', 'która', 'nie', 'robi', 'zbyt', 'dobrego', 'wrażenia'];-1
['płytkich', 'bohaterach', 'pobocznych'];-1
['bardzo', 'przeciętny'];0
[','];0
['sklep', 'z', 'dużym', 'wyborem', 'materiałów', ',', 'ale', 'trudno', 'jest', 'je', 'oglądać', ',', 'nie', 'można', 'wyciągnąć', 'z', 'ciasnych', 'półek', ',', 'nie', 'wspominając', 'o', 'fatalnej', 'obsludze', 'niezainteresowanej', 'klientem', '.'];-1
['Napewno', 'mogę', 'powiedzieć', ',', 'że', 'ta', 'woda', 'perfumowana', 'ma', 'mocny', ',', 'specyficzny', 'zapach', '.'];0
['jeszcze', 'ładnniejsza', 'niż', 'na', 'zdjęciu', '.'];0
['malo', 'solidnego', 'sklepu'];-1
['nic'];0
['wypróbować'];0
['który'];0
['mięso', 'słabej', 'jakości', ',', 'żeberka', 'dobrze', 'doprawione', 'i', 'wyglądały', 'dobrze', ',', 'ale', 'łykowate', 'i', 'suche', ',', 'wygląd', 'bardzo', 'dobry', ',', 'ale', 'dodatki', 'i', 'kompozycje', 'średnie', '.'];0
['moje', 'maile'];0
['perfumy', 'są', 'bardzo', 'kobiece', 'i', 'naprawdę', 'godne', 'uwagi', '.'];0
['.'];0
['np'];0
['wcale'];0
[','];0
['ładnym', 'wnętrzem'];1
['nie', 'wyróżnia', 'się', 'pod', 'sukienką'];0
['konse', 'rka', 'wanilii', 'i', 'cynamonu', 'cieszyła', 'm', 'się', 'na', 'kolejne', 'cudo', 'z', 'moimi', 'ukochanymi', 'zapachami'];1
['bardzo', 'kobieca', 'i', 'zmysłowa'];1
['wielu', 'perfum', ',', 'różnych', 'znanych', 'marek', ',', 'ale', 'te', 'przebijają', 'wszystko'];1
['100ml'];0
['ciekawy', 'design', 'butelki', '.'];0
['to'];0
['poszła', 'm', 'na', 'zakupy', 'do', 'salonu', 'bo', 'to', 'co', 'na', 'stronie', 'internetowej', 'źle', 'na', 'żywo'];-1
['żadnych', 'uprawnień'];0
['troszkę'];0
['z', 'planem'];0
['nim'];0
['świetnie', 'nadaje', 'się', 'na', 'prezent', 'dla', 'każdej', 'kobiety', '.'];0
['strata', 'pieniędzy'];0
['swojej'];0
['nie', 'trzyma', 'nawet', 'dnia'];0
['przeterminowany'];0
['dużej', 'odległości'];0
['bardzo', 'specyficzny'];0
['rękawice', 'puchate', 'i', 'ciepłe', ',', 'dobrze', 'chronią', 'przed', 'zimnem', ','];1
['własny'];0
['już', 'po', 'miesiącu'];0
['nigdy'];0
['niespotykanym', 'zapachem'];1
['pojemny', 'kształt'];0
['tym', 'miejscu'];0
['czerwoną', 'pomadką', 'na', 'ustach'];0
['Po', 'przeczytaniu', 'tego', 'artykułu', 'do', 'chodzę', 'do', 'wniosku', 'że', 'nie', 'dam', 'zarobić', 'allegro'];0
['.'];0
['bardzo'];0
['ponownego'];0
['rozumiem', 'że', 'nie', 'każdemu', 'świeże', 'zapachy', 'pasują', ',', 'ale', 'z', 'tego', 'typu', 'zapachów', 'ten', 'jest', 'mistrzem', '.'];1
['wszystko', 'na', '5'];1
['czasie'];0
['bez', 'ładu', 'i', 'składu'];-1
[',', 'po', 'paru'];0
['stanik', 'jest', 'bardzo', 'uroczy', 'i', 'seksowny', '.'];0
['na', 'codzień'];0
['dobrze'];1
['bielizna'];0
['w', 'ogóle'];0
['.'];0
['noszę', 'go', 'z', 'przyjemnością', ',', 'gdy', 'mam', 'na', 'sobie', 'gaia', 'c', 'to'];1
['dlatego'];0
['nawet', 'połowy', 'poniesionych', 'kosztów'];0
['jaw'];0
['stosunku', 'do', 'innych', 'zwierząt', 'swego', 'gatunku'];0
['tylko'];0
['uważajcie', 'na', 'te', 'oferty', 'bo', 'z', 'daleka', 'wyglądają', 'dobrze'];1
['represyjnej'];0
['.'];0
['wentylacji'];0
[','];0
['.'];0
['akwariach'];0
['że', 'była', 'm', 'u', 'pani', 'na', 'obiedzie', 'w', 'maju', 'i', 'porcja', 'kwaśnicy'];0
['m'];0
['nie'];0
['testu', 'globalnego'];0
['z', 'siebie'];0
['że', 'dla', 'mnie', 'ta', 'pizzeria', 'trafia', 'na', 'czarną', 'listę'];-1
['włosy'];0
['bardzo', 'dobra'];1
['idealne', 'dla', 'kobiety', 'zmysłowej'];1
['ma', 'bardzo', 'fajny', 'kształt', 'miseczek', '.'];0
[',', 'rozwodniona', ','];-1
['The'];0
['!'];0
['nie', 'wiem', 'jak', 'komuś', 'z', 'tego', 'wyjść', 'dobre', 'ciasto'];-1
['tu', 'bah', ',', 'urwała', 'się', 'jedna', 'i', 'druga', 'rączka', 'prawie', 'jednocześnie', ',', 'jakość', 'godna', 'pożałowania', ','];-1
['.'];0
['hezychasta', 'jest', 'wolny', 'od', 'grzesznych', 'namiętności', 'i', 'złych', 'myśli', '.'];0
['ten'];0
['kobiet', 'o', 'wyrafinowanych', 'gustach'];1
['później', 'tylko', 'coraz', 'gorzej', ',', 'słabe', 'żarty', 'jak', 'na', 'komedię', ',', 'fabuła', 'delikatnie', 'mówiąc', 'dno', ',', 'nie', 'poleciła', 'by', 'm', '.'];-1
['jakichkolwiek'];0
['flakon'];0
['lat'];0
['ulubionych', 'perfum', ',', 'najlepsze', 'od', 'd&', 'g'];1
[',', 'intensywny', ','];0
['kremowa'];0
['jej', 'sama'];0
['problemu'];0
['nie', 'wyróżniający', 'się'];0
['jakby'];0
['cała'];0
['język', 'tej', 'książki', 'jest', 'ubogi', ',', 'a', 'charaktery', 'płaskie', 'i', 'bez', 'polotu'];-1
['klientami', ',', 'że', 'nawet', 'nie', 'próbuje', 'tego', 'ukrywać'];0
['zadowoleni', 'pomimo', 'że', 'obiecano', 'im', 'korzystne', 'warunki', ',', 'narzekają', 'na', 'braki', 'wpłatomatów', 'i', 'męczące', 'kolejki', 'w', 'samych', 'oddziałach', 'banku'];-1
['tym'];0
['cena', 'trochę', 'wygórowana', ',', 'no', 'ale', 'mają'];-1
['odkąd'];0
['zachowała', 'się', 'jego', 'piękna', 'fotografia', 'w', 'powstańczym', 'stroju', ',', 'wykonana', 'w', 'jednym', 'z', 'krakowskich', 'atelier', ',', 'a', 'także', 'oryginalne', 'dokumenty', ',', 'powstańcza', 'prasa', 'i', 'ulotki', '.'];0
['wrażenia', 'z', 'oglądania', 'instalacji'];0
['brudno'];0
['produkt', 'beznadziejny', ',', 'kontakt', 'ze', 'sprzedającym', 'dobry', ',', 'jednak', 'nie', 'chciał', 'zwrócić', 'nawet', 'połowy', 'poniesionych', 'kosztów', 'nie', 'polecam', '.'];0
"[""'""]";0
['się'];0
['się'];0
['z', 'grila', 'z', 'kością'];0
[','];0
['świetnie'];1
[',', 'które', 'dla', 'nas', 'jako', 'młodej', 'pary', 'były', 'poniżej', 'dobrego', 'smaku'];-1
[','];0
['było'];0
['są', 'smutnie', 'sklejone', 'rzęsy', 'i', 'sypiące', 'się', 'na', 'policzki', 'kawałki', 'suchego', 'tuszu'];-1
['świeży', 'aromat', 'który'];1
['.'];0
['raczej'];0
['z', 'racji', 'ogromnej', 'przestrzeni'];0
['swojego'];0
['wielkie'];0
['Esotiq'];0
['!'];0
['pojemności'];0
['.'];0
['m'];0
['tutaj'];0
[','];0
['ten', 'produkt', 'mogę', 'polecić', 'młodym', 'mężczyznom', '.'];0
"['przerażające', 'skalą', 'beznadziejności', 'i', 'tandety', 'jest', 'w', 'tej', 'książce', 'niemal', 'wszystko', ',', 'począwszy', 'od', 'genezy', 'powstania', 'tejże', '""', 'powieści', '""']";-1
['ochotę'];0
[','];0
['najgorszej', 'jakości', 'torba', 'jaką'];-1
['rewolucyjnym'];0
['bardzo', 'lekkiej'];0
['on', 'mógł', 'mieć', 'coś', 'wspólnego', 'z', 'napadem', 'na', 'mnie'];0
['w', 'tytule', '-', 'silny', ',', 'urzekający', ',', 'kwiatowy'];1
['dlatego', 'ja', 'podążyła', 'm', 'za', 'swoim', 'węchem', ','];0
['podstaw', 'na', 'oczach', 'gości'];0
['niestarannie'];0
['się'];0
['co'];0
['.'];0
['.'];0
['.'];0
['roku'];0
['męskim'];0
['mojej', 'przynajmniej', ')'];0
['nie'];0
['jestem', 'w', '100', '%', 'zadowolona', 'z', 'tego', 'produktu'];1
['zamówiony', 'makaron', 'delikatnie', 'mówiąc', 'bardzo', 'przeciętny', ',', 'żeby', 'nie', 'powiedzieć', 'niedobry', '.'];-1
[','];0
['Mają', 'oryginalną', ',', 'bardzo', 'prostą', 'butelkę', '.'];0
['przyznam', 'szczerze', ',', 'chyba', 'nigdy', 'nie', 'jadła', 'm', 'tak', 'pysznego', 'burgera', 'jak', 'tutaj', '.'];0
['strasznie'];0
['dobrego'];0
['w', 'okolicy'];0
['niezwykle'];0
"[';', 'sprzątając', 'stolik', 'rzucała', 'kartami', 'menu', 'u', 'siebie', 'w', 'domu']";0
['-', 'Co', 'robicie', ',', 'by', 'w', 'tak', 'świetnej', 'kondycji', 'dotańczyć', 'do', 'finału', '?'];0
['tylko', 'tym', ',', 'że', 'gąbka', 'farbowała'];0
['nawet', 'w', 'miarę', 'żeby', 'przyjść', 'że', 'znajomymi', 'na', 'piwo', 'jako', 'restauracja', 'to', 'trochę', 'rozpacz'];-1
['niego'];0
['jaśnie', 'pana', 'kuriera'];-1
['.'];0
['-', 'obserwując', 'śmiech', 'rodaków', 'po', 'takich', 'scenkach'];0
[','];0
['że'];0
['się'];0
['piłkarskiej'];0
['ślicznego', 'wyglądu'];1
['chociaż', 'od', 'czasu', 'do', 'czasu', 'zdarzy', 'się', 'mniejsza', 'wtopa'];-1
"['.', '.', '.', ';']";0
['Walkom', 'rewolucyjnym'];-1
['bardzo', 'miłego', 'dla', 'ciała', 'materiału'];1
['inne'];0
['nam'];0
['nie', 'prują', 'się', ',', 'nie', 'tracą', 'koloru'];1
['.'];0
['różnorodne'];1
[','];0
['pięknie', 'wykonany', 'i', 'bardzo', 'ozdobny', 'biustonosz', '.'];0
['z', 'kilku'];0
['zdecydowany'];0
['cały'];0
['byle', 'jakim'];0
['tym'];0
['otulający', 'spokojem'];1
['z', 'barda'];0
['nocną'];0
['doskonale'];0
['m'];0
['następnym'];0
['.'];0
['niechcianym'];-1
['nas'];0
['.'];0
['pełna'];1
['francuskie'];0
['dla', 'mnie'];0
['odżywka', 'naprawdę', 'działa'];0
['nie', 'profesjonalni'];-1
['jakość', 'jedzenia', 'wysoka'];1
['jedynie'];0
['Po', 'czasie', 'przechodzi', 'w', 'nieco', 'inną', 'nutę', 'zapachową', ',', 'za', 'co', 'dodatkowy', 'plus', '.'];0
['zgodnym', 'chórem'];0
['już'];0
['ktoś'];0
['dla', 'kobiety', 'pewnej', 'siebie', 'drapieżnej', 'i', 'zmysłowej'];1
[',', 'zasugerowała', 'm', 'się'];0
['a', 'kontakt', 'z', 'firmą', 'na', 'bardzo', 'słabym', 'poziomie', ',', 'trzeba', 'dzwonić', 'wielokrotnie', 'aby', 'uzyskać', 'informacje', 'na', 'temat', 'swojego', 'złożonego', 'zamówienia'];-1
['nie'];0
['niska', 'jakość', 'wykonania', ',', 'cieniutkie', 'paseczki', 'i', 'okropny', 'zapach'];-1
[',', 'więc', 'wykorzystała', 'm', 'go', 'na', 'moje', 'bardzo', 'suche', 'i', 'problematyczne', 'dłonie', 'i', 'tutaj', 'bardzo', 'fajnie', 'je', 'nawilżył', 'i', 'po', 'użyciu', 'były', 'gładkie', '.'];1
['kobiecy'];0
"[',', 'czy', 'nie', 'obrażam', 'tutaj', '""', 'chińszczyzny', '""']";-1
['nie'];0
['to', 'z', 'premedytacją'];-1
['naszej'];0
['tych', 'jest', 'tam', 'naprawdę', 'wiele', 'i', 'każdy', 'znajdzie', 'coś', 'ciekawego', 'dla', 'siebie'];1
['chyba', 'stare'];0
['drugie'];0
['większość', 'wypadków'];0
['niestety'];-1
['gładkie', ',', 'Snoopy', ',', 'niesnoopy', 'itp', '.', 'itd'];0
[','];0
['złego', 'humoru'];-1
['swoje', 'pierwsze', 'mydło', 'dostała', 'm', 'w', 'prezencie', 'na', 'urodziny', 'i', 'zrozumiała', 'm', 'wszystkie', 'pochlebne', 'opinie', '.'];0
['wielkiego'];0
['nazwie'];0
['pyszne'];0
[','];0
['dozowany'];0
['dla', 'kobiet', 'stylowych', ',', 'kochających', 'własny', ',', 'indywidualny', 'styl', 'życia'];1
['bułka', 'maślana'];0
['nie', 'pić', 'obrzydliwie', 'wyglądające', 'pseudo', 'koktajle', 'małego', 'chemika', 'i', 'liczyć', 'na', 'cud'];-1
['zapach'];0
[','];0
['w', 'ramy', 'półautorytarne', 'j', 'republiki', 'prezydenckiej'];0
[',', 'że', 'nie', 'można', 'spać'];0
['bardzo'];0
['niechcianym', 'niespodziewanym', 'naciśnięciem', 'poprzez', 'regulacje', 'nakrętki', 'obrotu'];0
['jakie'];0
['.'];0
['bardzo', 'słodkie'];1
['smaczne'];0
['szczęśliwi', 'posiadacze', 'wanien'];0
['delikatnie'];1
['ludzi', 'który'];0
['demakijażu'];0
['zdecydowanie'];0
['cezar'];0
['co'];0
['nasza', 'noga', 'więcej', 'tam', 'nie', 'postanie', ',', 'wszystko', 'przez', 'obsługę', 'która', 'poniżej', 'krytyki'];-1
['dwa', 'i', 'pół', 'tygodnia', 'czekam', 'na', 'coś', ',', 'czego', 'sklep', 'nie', 'posiada', 'i', 'jeszcze', 'bezczelnie', 'mnie', 'okłamuje', 'pisząc', 'dwa', 'razy', 'to', 'samo', '-', 'ze', 'w', 'tym', 'tygodniu', 'wyślą', 'zakupioną', 'rzecz', '.', '.', 'po', 'czym', 'jej', 'nie', 'otrzymuję'];-1
