token;sentiment
['tych'];0
['pierwsza'];0
['.'];0
['ktoś', 'inny'];0
['m'];0
['kolor', 'purpurowego', 'różu', 'bardzo', 'modny', 'w', 'tym', 'sezonie', '.'];0
['chociaż', 'nie', 'polecała', 'by', 'm', 'do', 'kręconych', 'włosów'];-1
"['wolę', 'bardziej', '""', 'trwałe', '""', 'miejsca', 'i', 'solidniejsze', 'wyposażenie', ',', 'miejsce', 'i', 'obsługa', 'ma', 'to', 'coś']";0
['letnia', 'bluzeczką'];0
['jak', 'można', 'sprzedawać', 'taki', 'bubel'];-1
['dla', 'mnie'];0
['do', 'nieba'];0
['z', 'myślą'];0
['ponownego', 'odwiedzenia'];0
['pierwszy', 'i', 'ostatni'];0
['stylowym'];0
['obojętnie'];0
['bardzo'];0
['.'];0
['.'];0
['nakładki', 'są', 'straszne', ',', 'jak', 'nakładała', 'm', 'dwie', 'to', 'się', 'śliniła', 'm', 'niesamowicie', ',', 'a', 'siedzenie', 'na', 'zmianę', 'góra', 'później', 'dół', 'to', 'męczarnia'];0
['o', 'pomstę', 'do', 'nieba'];-1
['co'];0
['jakość', 'torebek', 'beznadziejna'];-1
['intensywną'];1
['pewno'];0
['już'];0
['to'];0
['metalowa', 'kula', ',', 'na', 'której', 'trudno', 'znaleźć', 'sposób', 'aplikacji'];-1
['zrobić'];0
['wielka'];0
['kosmetyk', 'czymś', 'mokrym'];0
['moją'];0
[',', 'chociażby', 'ze', 'słyszenia', ',', 'zna', 'każdy'];0
[',', 'plus', 'dla', 'was', 'za', 'dobrą', 'obsługę', 'klienta'];1
['kupiony', 'fartuch', 'ma', 'brzydki', 'wzorek'];-1
['.'];0
['duża'];0
['m'];0
['najmłodszych'];1
['piersi'];0
['.'];0
['skórze'];0
['do', 'świata'];0
['parodią', ',', 'którą', 'ludzie', 'będą', 'przerabiać', 'i', 'się', 'z', 'niej', 'wyśmiewać'];-1
['bardziej'];0
['to', 'bardzo', 'przeciętny', 'zapach'];0
['nie', 'wygórowana'];0
['mężczyzny'];0
['odpowiednio', 'podtrzyma'];1
['letnie'];0
['tej', 'wody'];0
['przy', 'podłodze'];0
['to', 'pędzle', 'wysokiej', 'jakości'];1
['świetnie'];1
['dotyku'];0
['m'];0
['mojego'];0
['końcu'];0
['nowa'];0
['pozostałe', 'osoby', 'stwierdzily', ',', 'ze', 'to', 'ich', 'pierwsza', 'i', 'ostatnia', 'wizyta'];-1
['mydło', ',', 'tylko', 'delikatna', 'emulsja', 'myjąca', '-', 'tym', 'lepiej', ',', 'bo', 'prawdziwe', 'mydło', 'wcale', 'delikatne', 'nie', 'jest', '.'];0
['po', 'nałożeniu', 'na', 'ciało', ',', 'bardzo', 'szybko', 'się', 'wchłania'];0
['wiele', 'do', 'życzenia'];0
['nic'];0
['niechcianym', 'czy', 'niespodziewanym', 'naciśnięciem', 'poprzez', 'regulacje', 'nakrętki', 'obrotu'];0
['pieprzny'];0
['fakt', ',', 'że', 'wkłady', 'są', 'takie', 'drogie'];0
['bardziej', 'popularnego', 'zapachu', '-', 'już', 'sam', 'ten', 'fakt', 'o', 'czymś', 'świuadczy'];0
['pierwsze', 'wrażenie', 'nie', 'jest', 'najlepsze'];-1
['z', 'seksownym', ',', 'tajemniczym', 'i', 'zadbanym', 'mężczyzną'];1
['moim'];0
[',', 'które', 'dla', 'nas', 'jako', 'młodej', 'pary', 'były', 'poniżej', 'dobrego', 'smaku'];-1
['pękła', 'podczas', 'gry'];0
['wielka', 'Marka'];0
['świetnej', 'jakości'];1
['nie'];0
['to', 'prawdziwa', 'trucizna', ',', 'ale', 'nie', 'dla', 'kobiet', '.'];0
[','];0
['z', 'kawą'];0
['tego', 'szamponu'];0
['nie', 'było', 'przypału'];0
"['""', 'Lacoste', 'essential""mam', 'tą', 'wodę', 'już', '3', 'raz']";0
['generalnie', 'super'];1
['jakiekolwiek', 'pytanie'];0
['śliniła', 'm', 'niesamowicie'];0
['już', '3', 'raz'];0
['bardzo', 'wygodny'];1
['flakon', 'z', 'ciekawości'];0
['klimacie'];0
[','];0
['postanowił', 'em', 'zamówić', 'żurek'];0
['nie', 'ma', 'często', 'podstawowych', 'wiadomości', 'gramatycznych', ',', 'trzeba', 'się', 'domyślać', ',', 'ogółem', 'mało', 'przystępny'];-1
[','];0
['tej'];0
['koalicję', 'sld\xadpsl'];0
['może'];0
['mnie'];0
['duże', ',', 'ze', 'względu', 'na', 'to', ',', 'że', 'jest', 'cały', 'zakryty'];0
['oczekiwania', 'i', 'wielkiego', 'zawodu', 'kanapek'];-1
['jak', 'mój', 'mężczyzna', 'się', 'nimi', 'psikał', 'to'];0
['lepsze', 'zabawki'];1
[','];0
[',', 'walorów', 'smakowych', 'mało', ','];0
['lat'];0
['z', 'kosmosu'];0
[','];0
['ten'];0
['unosi', 'go'];0
['.'];0
['poczytać', 'lub', 'obejrzeć', 'film'];0
['tłumu'];0
[','];0
['w', 'Pho'];0
['dojrzałej'];1
['często'];0
['tam', 'dalej'];0
['.'];0
['się'];0
['ta', 'drukarnia', 'mimo', 'deklarowanej', 'całodobowo', 'ści', 'jest', 'ok', '.', 'tylko', 'w', 'dzień', ',', 'wtedy', 'nie', 'ma', 'kolejek', ',', 'wszystko', 'działa', 'i', 'przebiega', 'gładko', '.'];0
['tania', 'to'];0
['dla', 'każdej', 'kobiety'];0
['zapach'];0
[',', 'bo', 'przemili', 'ludzie', 'na', 'pewno', 'zadbają', 'o', 'to', ',', 'żeby', 'finalnie', 'wyjść', 'zadowolonym'];1
['naprawdę', 'świecący', 'kryształ', 'wśród', 'wszystkich', 'zapachów'];1
['moja', 'wizyta', 'trwała', 'u', 'niej', '3', 'minuty'];0
['tak', 'ładnej'];1
['niej'];0
['tej'];0
['taki'];0
['kiedy', 'jeszcze', 'był', 'em', 'na', 'studiach', 'zawsze', 'tam', 'chodzili', 'śmy', ',', 'teraz', 'niestety', 'to', 'smutna', 'rudera', 'w', 'której', 'serwują', 'tylko', 'jakieś', 'słabe', 'piwo'];-1
['-'];0
['napojów', '(', 'autentycznie', 'nie', 'było', 'ani', 'jednej', 'butelki'];0
['nie', 'ma', 'zasięgu'];0
['serial', 'długo', 'się', 'rozkręca', 'i', 'na', 'początku', 'jest', 'trochę', 'męczący', ',', 'ale', 'warto', 'to', 'przetrwać', 'po', 'od', 'szóstego', 'odcinka', 'zaczyna', 'być', 'coraz', 'lepiej', ',', 'a', 'finał', 'to', 'już', 'w', 'ogóle', 'mistrzostwo', '.'];0
['bardzo'];0
[','];0
['firmowej'];0
['Anro', 'id', 'a', '7', '.', '0'];0
['tak', 'dużo', 'osób'];0
['która'];0
[','];0
['w', 'porównaniu', 'z', 'htc'];0
[',', 'szczególnie', ',', 'gdy', 'ktoś', 'odkurza', 'codziennie', ','];0
['nie'];0
[',', 'ścierając', 'przy', 'tym', 'plastik', 'z', 'osłony', 'stałej', ',', 'i', 'starta', 'marchewka'];0
['naprawdę'];0
['też'];0
['to', 'koloryzacja', 'nie', 'wyszła', ',', 'włosy', 'są', 'w', 'opłakanym', 'stanie', 'a', 'o', 'ich', 'kolorze', 'lepiej', 'nie', 'mówić', '.'];-1
['arcybiskup'];0
['w', 'bardzo', 'dobrym', 'miejscu'];1
[','];0
['!'];0
['z', 'myślą', 'o', 'studentach', 'koreanistyki', '(', 'którzy', 'z', 'niej', 'nie', 'korzystają', ',', 'co', 'w', 'sumie', 'wychodzi', 'im', 'na', 'dobre', ')'];1
['efektownym'];1
['niestety'];-1
['('];0
['po', 'pierwszym', 'praniu'];0
['tu'];0
['ceny'];0
['chyba', 'najbardziej', 'znany', 'perfum', 'na', 'świecie'];0
['którzy'];0
['fajny', 'klimat', ',', 'dobra', 'kawa', 'i', 'ciasta'];1
['.'];0
['super'];1
['zakupy', 'i', 'wypad', 'czysto', 'konsumpcyjny'];0
['jego'];0
['maleńki'];0
['klienta'];0
['pierwszym'];0
['ok', '.'];1
['rzutnik'];0
['przekombinowanych', 'ciuchów'];-1
['.'];0
['.'];0
['druty'];0
['.'];0
['.'];0
[','];0
['nad', 'którymi'];0
[','];0
['otwarciu'];0
['słabej', 'jakości'];-1
['w', 'ognistym', 'kolorze'];0
['jedno', 'psiuknięcie', 'wystarczy', 'na', 'cały', 'dzień', '.'];1
['tak', 'bardzo'];0
['cena', 'zbyt', 'wysoka', 'jak', 'za', 'taki', 'produkt', '.'];0
['się'];0
['kupił', 'em', 'to', 'hiszpańskie', 'wino', ',', 'które', 'lubisz', ',', 'wypijemy', 'po', 'kieliszku'];0
['zachęca', 'do', 'spędzania', 'czasu'];1
['płaska'];0
['solidniejsze'];0
['-'];0
[',', 'ekspresowe'];0
['to'];0
['.', '.', '.'];0
['to', 'męczarnia'];-1
['szpitalu'];0
[',', 'bo', 'skrywa', 'bardzo', 'dobrze', 'wyposażony', 'sklepik', 'z', 'żywnością', 'dobrej', 'jakości', 'od', 'lokalnych', 'dostawców'];1
['.'];0
['wszyscy'];0
['za', 'serce'];0
['moment'];0
['pewno'];0
['obaj', 'uznali', 'je', 'za', 'wspaniałą', 'lekcję', 'historii', '.'];0
['potem'];0
['.'];0
['tej'];0
['niewiadomo'];0
['ramen', 'bardzo', 'przeciętny', 'i', 'mało', 'alkaliczny', ',', 'a', 'w', 'smaku', 'płaski'];-1
[','];0
['lubiła', 'm', 'szpinak', 'a', 'teraz', 'coś', 'mnie', 'odrzuciło', ',', 'w', 'smaku', 'jest', 'dla', 'mnie', 'okropny', 'i', 'nie', 'jestem', 'w', 'stanie', 'zjeść', 'nic', 'co', 'zawiera', 'choćby', 'jego', 'śladowe', 'ilości'];-1
['gdy'];0
['-'];0
['.'];0
['tego', 'banku'];0
['odbieram'];0
['się'];0
[',', 'do', 'tego'];0
['była', 'm'];0
['siedmio', '-', 'ośmiolatków', ','];0
['tej'];0
['zupa', 'typu', 'barszcz'];0
['.'];0
['męski'];0
['mu'];0
['naprawdę'];0
['.'];0
['nawet', 'najbardziej', 'wymagającej', 'kobiety'];0
[','];0
['wysmakowanych', 'mężczyzn'];1
['dania', 'bardzo', 'ciekawe', 'w', 'smaku'];1
['dość'];0
['proteolitycznej'];0
['rzeczywiście', 'można', 'poczuć', 'się', 'jak', 'w', 'ogrodzie'];0
['najstarsze'];0
['dla', 'mnie'];0
['.'];0
['jeszcze', 'nigdy', 'się', 'na', 'jedzeniu', 'nie', 'przejechała', 'm'];1
['mój'];0
['owych', 'perfum'];0
['że', 'się', 'starają'];1
['się'];0
['zapachowa'];0
['już', 'sam', 'ten', 'fakt', 'o', 'czymś', 'świuadczy'];0
['przyznam', 'szczerze'];0
['dla', 'mnie', 'za', 'mocny', ',', 'aż', 'dusi', 'i', 'narzuca', 'się', 'wszystkim', 'w', 'okolicy'];-1
['przeogromna'];0
['wydaje', 'mi', 'się', ',', 'że', 'woda', 'pasuje', 'raczej', 'do', 'starszych', 'panów', '.'];0
['w', 'kwiaty'];0
['efektu', 'wow'];1
[','];0
['Obie', 'też'];0
['szkoda', ',', 'że', 'nie', 'jest', 'jak', 'dawniej', ',', 'jakieś', '2', '-', '3', 'lata', 'temu', 'karczma', 'była', 'naszym', 'ulubionym', 'miejscem', ',', 'teraz', 'to', 'jakaś', 'karykatura', 'swojej', 'wersji', 'sprzed', 'lat', '.'];-1
['miejsce'];0
['.'];0
['to'];0
['miseczki', 'typu', 'push-up'];0
['się'];0
['38', '-', '40'];0
['wygórowana'];0
['tej'];0
['m'];0
['wymienionych', 'nut', 'zapachowych', 'w', 'opisie'];0
['nie'];0
['wrażenie', 'ze', 'świeczka', 'będzie', 'większa'];0
['jakiś', 'żart', ',', 'połamane', 'plastikowe', 'części', '-', 'pieniądze', 'wyrzucone', 'w', 'błoto'];-1
[','];0
['biust'];0
['.'];0
[',', 'maja', 'dobry', 'sprzet', ',', 'dobre', 'wokale', ',', 'swietnie', 'sie', 'czuja', 'na', 'scenie', ',', 'prowadza', 'impreze', 'bardzo', 'fajnie', ',', 'potrafia', 'zabawic', 'i', 'starszego', 'i', 'mlodego', ',', 'ja', 'rowniez', 'sama', 'swietnie', 'sie', 'bawilam', 'chociaz', 'osobiscie', 'nie', 'przepadam', 'za', 'klimatami', 'weselnymi'];1
['z', 'jedzeniem', 'do', 'wyboru'];0
['.'];0
['up'];0
['indywidualnym', 'podejściem', 'barmana'];0
['butelki'];0
['w', 'Warszawie'];0
[',', 'można', 'się', 'tu', 'swobodnie', 'i', 'dobrze', 'poczuć'];1
['.'];0
['nie'];0
['szerokie', 'ramiączka', 'oraz', 'zapięcie', 'na', 'trzy', 'zatrzaski'];0
['bardzo', 'ciekawy', 'wygląd', 'tej', 'wody', 'toaletowej', 'sprawił'];1
['miłe'];1
['nieowocnych'];0
['dla', 'siebie'];0
[','];0
['niespodziewanym'];0
['ich'];0
['składania'];0
['czyżby', 'teraz', 'przepuściła', 'okazję', ',', 'mając', 'tuż', 'obok', 'przystojnego', 'młodego', 'mężczyznę', '?'];0
['klimatem'];0
['naprawy'];0
['pierwszym', 'użyciu'];0
"['pokaz', '""']";0
['lokali', 'gastronomicznych', 'i', 'przeogromna'];0
['świeżego'];0
['nie'];0
['kolejnym', 'dniu'];0
['każde', 'ciasto', 'jest', 'inne', ',', 'każde', 'jest', 'idealnie', 'wykończone'];1
['na', 'wieczorne', 'wyjścia'];0
['obsługa', 'fajna', ',', 'kuchnia', 'fajna', 'więc', 'w', 'sumie', '-', 'generalnie', 'i', 'restauracja', 'fajna', '.'];1
['m'];0
['po', 'prostu', 'boski'];1
['zrobić', 'ale', 'po', 'roku', 'użytkowania', ',', 'mimo', 'dbania', 'o', 'obiektyw', 'miedzy', 'szkłami', 'są', 'pyłki', ',', 'rozkalibrował', 'się', 'i', 'ma', 'poteżne', 'problemy', 'z', 'ostrością'];-1
['najbliższym', 'czasie'];0
['w', 'pralce'];0
['są', 'to', 'moje', 'jedne', 'z', 'ulubionych', 'perfum', ',', 'najlepsze', 'od', 'd&', 'g', '.'];0
['nie', 'udało', 'mi', 'się', 'wpaść', 'w', 'głęboką', 'euforię'];-1
['za', 'taką', 'cenę', 'można', 'sobie', 'co', 'roku', 'kupować', 'nowe'];0
['za', 'tą', 'kwotę'];0
['.'];0
['wcześniejszych', 'zapachów', 'tej', 'linii'];0
['do', 'fatalnych', 'ziemniaków'];-1
['wokół', 'ust'];0
['wystrój', 'lokalu', 'schludny', ',', 'toalety', 'czyste', ',', 'polecam'];1
['mln'];0
['kulinarnym', 'lokal', 'ten'];0
['.'];0
['.'];0
['były'];0
['tej'];0
['ochrony'];0
[')'];0
['szklanki'];0
['mężczyzn', 'od', '20'];0
['jedynie'];0
['jego', 'zeznania'];0
['długo', 'utrzymuje', 'się', 'na', 'ciele'];0
['bladymi'];-1
[','];0
['.'];0
['weź', 'sobie', ',', 'Madziu', ',', 'kochankę'];0
['nie'];0
['szkół'];0
['ponadczasową'];0
['go'];0
['aczkolwiek', 'parę', 'lat', 'temu', 'kolekcje', 'były', 'ładniejsze', ',', 'delikatniejsze', '.'];-1
['do', 'wiórek', 'i', 'przecierania', 'padła', 'na', 'marchewce'];0
['się'];0
['jest'];0
['miałkie'];0
['ostatecznie', 'odbierają', 'mi', 'wszelkie', 'argumenty', 'na', 'jego', 'obronę'];0
['bardzo', 'słabym', 'poziomie'];-1
['gdyby', 'gra', 'nie', 'miała', 'błędów', 'w', 'odpowiedziach', ',', 'polecił', 'by', 'm', 'ją', 'w', '100', '%', ',', 'ale', 'niestety', 'odpowiedzi', 'w', 'co', 'drugim', 'pytaniu', 'są', 'błędne', '.'];0
['złych', 'opinii', 'jakie', 'słyszeli', 'śmy', 'o', 'tym', 'miejscu', 'okazało', 'się', 'że', 'naprawdę', 'warto', 'tam', 'wstąpić', ',', 'bo', 'jedzenie', 'jest', 'bardzo', 'w', 'porządku', ',', 'nie', 'mam', 'im', 'nic', 'do', 'zarzucenia'];1
['flakonik', 'też', 'niepowtarzalny', 'z', 'kokardką'];1
['cały'];0
['buty', 'nie', 'mają', 'żadnej', 'membrany', ',', 'wiec', 'masz', '100', '%', 'gwarancję', 'rozwoju', 'rożnych', 'drobnoustrojów', 'w', 'środku', 'co', 'spowoduje', ',', 'ze', 'będą', 'ci', 'brzydko', 'pachnieć', 'stopy', '.'];-1
['wcześniejszych'];1
['są'];0
['wydajny', ',', 'przyjemny', 'w', 'użyciu', 'no', 'i', 'działa', 'jak', 'obiecuje', 'producent'];1
['oliwkowym'];0
['skarpetami'];0
['ogromnej', 'przestrzeni'];0
['m'];0
['się'];0
[','];0
['kurczak'];0
['tragiczna'];0
['jest'];0
['samochodem'];0
['mało', 'brakowało'];0
['mialy', 'malo', 'owocow'];0
['ten'];0
['zupy', 'są', 'robione', 'z', 'kostek', 'gotowych', 'a', 'drugie', 'dania', 'robione', 'na', 'szybko'];0
['.'];0
['też'];0
['prostackie'];0
['śmiertelny'];-1
['i', 'lepiej', 'że', 'nie', 'zobaczyła', 'm', 'bo', 'wizyta', 'przebiegła', 'pozytywnie', 'i', 'bardzo', 'mi', 'pomógł', ',', 'miał', 'fachowe', 'i', 'empatyczne', 'podejście', 'do', 'pacjenta', '.'];1
['pierwszych'];0
['fatalna'];0
['każdym', 'razem'];0
['.', '.', '.'];0
['wczesny'];1
['Izaaka'];0
['pokory'];0
['słodki'];1
['ją'];0
['totalną'];0
['lokal', 'ani', 'lokalizacja', 'nie', 'zachwyca', ',', 'za', 'to', 'jedzenie', 'pierwsza', 'klasa', ',', 'prawdziwa', 'argentyńska', 'wołowina', '.'];0
['opieszałość', 'sprzedającego'];-1
['w', 'końcu'];0
['tak', 'jak', 'pisał', 'em'];0
['słodki', 'i', 'owocowy'];0
['biegania'];0
['nie', 'potrzebnie'];0
['jedne', 'z', 'najładniejszych', 'perfum'];1
['właściciele'];0
['na', 'czas'];0
['samonośny', 'stanik', 'rzeczywiście', 'sam', 'się', 'trzyma', 'z', 'czego'];0
['jedynie'];0
"['nie', 'każdy', 'jest', 'zainteresowany', 'oślepiającym', 'interfejsem', 'wyglądającym', 'jak', 'niedokończony', '-', 'plus', 'typowa', 'udręka', 'naszych', 'czasów', 'czyli', ""'"", 'wprowadzamy', 'nowe', 'fajne', 'zmiany', 'nie', 'dając', 'nikomu', ""wyboru'""]";-1
['w', 'łazience'];0
['dość', 'kultowe', 'miejsce', ',', 'dużo', 'fajnych', 'miejsc', 'z', 'jedzeniem', 'do', 'wyboru', ',', 'fajny', 'klimat', ',', 'na', 'minus', 'jedynie', 'trochę', 'za', 'mało', 'miejsc', '.'];1
[','];0
['bardzo', 'fajna', 'nowość'];1
['zapach'];0
['się'];0
['filmów'];0
['prezencie'];0
['sporym'];0
['z', 'tradycyjną', 'kuchnią', 'indyjską'];0
['drobnej', 'mistyfikacji'];0
['z', 'nim'];0
['mnie'];0
['zapewne'];0
['idealny', 'prezent', 'dla', 'każdej', 'kobiety', '.'];0
['ciepły'];1
['bez', 'smaku'];-1
['-'];0
['dobrze', 'że', 'poszła', 'm', 'na', 'zakupy', 'do', 'salonu', 'bo', 'to', 'co', 'na', 'stronie', 'internetowej', 'wyglądało', 'źle', 'na', 'żywo', 'okazało', 'się', 'super', 'kolekcją', ',', 'lepiej', 'dla', 'mnie', 'bo', 'i', 'od', 'razu', 'mogła', 'm', 'przymierzyć', '.'];0
['nie'];0
['ktoś'];0
['.'];0
[',', 'uważana', 'przez', 'niektórych', 'za', 'duet', 'hiphopowy', 'to', 'zwykłe', 'błazny', ',', 'a', 'to', 'co', 'prezentuje', 'na', 'płycie', 'zespół', 'to', 'zwykły', 'pseudo', '-', 'rap', 'z', 'żałosnymi', ',', 'prowokacyjnymi', 'tekstami', 'napisanymi', 'na', 'szybko', 'by', 'zdobyć', 'rozgłos'];-1
['może', 'gdzieś', 'i', 'cebulkę'];0
[',', 'iż', 'w', 'wielu', 'miejscach', 'toczą', 'się', 'walki', 'z', 'siłami', ',', 'które', 'w', 'imię', 'swych', 'egoistycznych', 'interesów', 'chcą', 'powstrzymać', 'pochód', 'postępu', 'na', 'świecie'];0
[','];0
['bardzo', 'dobry'];1
['warto', 'spróbować', 'zwłaszcza', 'że', 'w', 'ten', 'sposób', 'się', 'nie', 'przepłaci'];1
[')'];0
"['""']";0
['.'];0
['polecam', 'te', 'perf', 'my', ',', 'na', 'prezent', 'dla', 'kobiety', '.'];1
['moim', 'zdaniem', 'przesadzone'];-1
['niezwykle', 'wygodny', 'i', 'wytrzymały'];1
['sie'];0
[',', 'dla', 'mnie', 'ten', 'zapach', 'jest', 'naprawdę', 'wesoły', ',', 'radosny', ',', 'boski'];1
['obłędnie', 'pyszne'];1
['mojej', 'skórze'];0
['tak', 'na', 'marginesie', 'to', 'nienawidzę', 'tego', 'uczucia', 'fuj'];-1
['.', '.', '.'];0
['ten', 'stanik', 'na', 'allegro'];0
['znanych'];1
['polskiej', 'służby', 'zdrowia'];0
[','];0
[','];0
"[',', 'najpiękniejsza', 'jaką', 'znam', ';']";1
['podkład', 'nakładany', 'blenderem'];0
['bardzo', 'przyjazna'];1
['stawiać', 'barier', 'płciowych'];0
['tego', 'produktu'];0
['połączenie', 'stylu', 'i', 'elegancji', '.'];1
['w', 'życiu'];0
['w', 'szafie', 'każdej', 'kobiety'];0
['.'];0
['bardzo', 'długo', 'i', 'nic', 'złego', 'się', 'z', 'nimi', 'nie', 'dzieje', '(', 'czarne', 'z', 'koronką', ')'];0
['oka', 'błękitnej'];0
['obaw'];0
['poza', 'tym', 'zakładając', 'taki', 'biustonosz', ',', 'nasz', 'partner', 'z', 'pewnością', 'zainteresuje', 'się', 'nim', '.'];0
['chyba'];0
['sądzę', 'Light', 'Blue', 'wart', 'jest', 'swej', 'dość', 'wygórowanej', 'ceny'];0
[','];0
['.'];0
['pierwszy'];0
['.'];0
[','];0
['m'];0
[',', 'aby', 'opuścić', 'ten', 'bank'];0
['taki', 'stosunek'];0
['przede', 'wszystkim', 'gratuluję', 'obsługi', '-', 'wszyscy', 'są', 'bardzo', 'mili', 'i', 'robią', 'wszystko', ',', 'żeby', 'klienci', 'dobrze', 'się', 'czuli', '.'];1
['przecudny'];0
['aparat', ',', 'godny', 'polecenia', 'tylko', 'bateria', 'słaba'];0
['winy', 'kierowców'];-1
['bardzo', 'przyjemna', 'właścicielka', ',', 'dobre', 'jedzenie', ',', 'jedynie', 'pogoda', 'słaba', 'była'];1
['siebie'];0
['gładkie'];0
['zakupu', 'tej', 'płyty'];0
['w', 'porządku'];1
['swojej', 'ceny'];0
['czystością'];1
['paskudne'];0
['słodkie', ',', 'jak', 'dla', 'mnie', 'za', 'mocno', 'plastikowe', '-'];-1
['się'];0
['na', 'wieczór'];0
['zaistniałą', 'sytuację'];0
['uwielbiam', 'ten', 'rodzaj', 'chleba', 'ale', 'ten', 'który', 'nam', 'podano', 'był', 'zwyczajnie', 'źle', 'upieczony', ',', 'coś', 'było', 'mocno', 'nie', 'tak', 'z', 'jego', 'konsystencją', '.'];0
['tą', 'drukarnie'];0
[','];0
['pół', 'butelki', 'taniej', 'podróbki', 'fahrenhaita'];-1
['zostaje', 'na', 'koszuli', 'długo'];0
[','];0
['marki', 'Lacoste'];0
['dobra', 'lokalizacja', 'na', 'środku', 'placu'];1
[','];0
['dobre', 'jedzenie'];1
['niestety'];-1
[')'];0
['.'];0
[','];0
['większość', 'firm', 'z', 'udziałem', 'kapitału', 'zagranicznego'];0
['rocznie', 'na', 'świecie', 'ponad', 'milion', 'osób', 'ginie', 'w', 'wypadkach', 'drogowych'];0
['czegoś', 'wyjątkowego', 'na', 'wiosnę'];1
['nim'];0
['.'];0
['ładne', 'kolory', '-', 'odcienie', 'wiśni', 'i', 'pudrowego', 'różu'];1
['!'];0
['niestety'];-1
['!'];0
[','];0
['bardzo'];0
['o', 'prostu', 'śliczny', ',', 'kobiecy', 'zapach'];1
['purpurowego', 'różu'];0
['jakość', 'wypieków', 'bardzo', 'wysoka'];1
['nie', 'był', 'em', 'zadowolony', '.'];-1
['jej'];0
['przynajmniej'];0
['jeśli', 'jeszcze', 'raz', 'usłyszę', 'gdzieś', 'słowo', 'o', 'tej', 'książce', ',', 'to', 'wyciągnę', 'nóż'];-1
['czarną'];0
['dużej', 'miseczce'];0
['perfum', 'bardzo', 'ładnie', 'pachnie', ',', 'atomizer', 'bardzo', 'dobrze', 'rozpyla', 'perfum', ',', 'nie', 'jest', 'go', 'za', 'dużo', '.'];0
['nawet', 'z', 'rodziną', 'wszystkich', 'których', 'tan'];0
[','];0
[','];0
['.'];0
[','];0
['się'];0
['od', 'razu'];0
['po', 'prostu'];0
['bardzo', 'fajny', 'ale', 'jak', 'aparat', 'jako', 'gadżet', ',', 'fajny', 'design', 'to', 'że', 'zdjęcia', 'możemy', 'mieć', 'od', 'razu', ',', 'jedynie', 'jakość', 'tych', 'zdjęć', 'mnie', 'nie', 'powala'];1
['życia'];0
['nic'];0
['ciekawy'];1
['żeby'];0
[',', 'nie', 'matuje', ',', 'źle', 'się', 'rozprowadza', ',', 'ściera', 'się', ',', 'ciemne', 'kolory', '-', 'właściwie', 'nie', 'robi', 'nic', ',', 'czego', 'oczekiwała', 'by', 'm', 'od', 'podkładu', '.'];-1
['biustonosza'];0
['totalna'];0
['był'];0
['dobry', 'zarówno'];1
['zachwalen'];0
['torebki'];0
['itd', '.'];0
['kilka', 'minut'];0
['przypału'];0
['-', 'ośmiolatków', ','];0
['użytku'];0
['ich'];0
['bardzo'];0
['skończyć', 'to', 'niefortunne', 'opakowanie'];-1
['jest', 'wygodniejszy', 'i', 'szybszy', 'i', 'wart', 'kasy', 'którą'];1
['się'];0
['ten'];0
[','];0
['całkiem'];0
['zużyc', 'go', 'do', 'końca', ',', 'bardzo', 'przeciętny', '-', 'ot', 'taki', 'myjac', 'zek'];0
['w', 'co', 'drugim', 'pytaniu'];0
['swojej'];0
['tej', 'farbie'];0
['gorzkiej', 'pierwszej', 'i', 'drugiej'];0
['kanapka', 'klimat', 'pyszna', ',', 'łopatka', 'dobra', 'ale', 'dosyć', 'nudna', ',', 'wszędzie', 'można', 'taką', 'dostać', '.'];1
['prawdziwe'];0
['krzesłami', 'innych', 'gości'];0
['już'];0
['adekwatna', 'do', 'produktu'];0
[',', 'bo', 'chciał', 'by', 'm', 'wyjść', 'z', 'domu'];0
['stanu', 'cery', 'i', 'włosów'];0
['jednym', 'czasie'];0
['Obsluga', 'i', 'szybkość', 'wysylki', 'bardzo', 'dobra', ',', 'niestety', 'pawilon', 'slabej', 'jakosci', ',', 'stelaż', 'wiotki', ',', 'przy', 'wiekszym', 'wietrze', 'połamie', 'się', 'na', 'pewno', ',', 'materiał', 'słaby', ',', 'przemaka', 'przy', 'niewielkim', 'deszczu', ',', 'zaczepy', 'na', 'rzep', 'odgrywają', 'sie', 'od', 'materialu', 'i', 'nie', 'ma', 'jak', 'przyczepić', 'go', 'do', 'stelażu', '.'];-1
['I'];0
[','];0
['go'];0
['nawet', 'bardzo'];0
['co', 'nad', 'tym'];0
['chyba', 'cos', 'w', 'tym'];0
['bardzo', 'fajna'];1
['to'];0
['tym', 'samym'];0
['sam', 'raz', 'dla', 'przebojowych', 'i', 'pewnych', 'siebie', 'pań'];1
['niestety'];-1
['się'];0
['gąbka'];0
['z', 'najlepszych', 'modeli', 'jakie'];1
['marka', 'jest', 'bardzo', 'w', 'porządku'];1
['bajzel', 'na', 'stolikach', ',', 'ale', 'ogólne', 'wrażenie', 'bardzo', 'dobre'];0
['wieczorne', 'wyjścia'];0
['również'];0
['tata'];0
['na', 'tą', 'melinę'];-1
['inni', 'klienci'];0
[','];0
['dla', 'zdrowia'];0
['Touch', 'of', 'Pink', 'to'];0
['całym', 'tym', 'rejonie'];0
[','];0
['bardzo'];0
['mi'];0
['na', 'skórę'];0
['nie'];0
